latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-14.326,-65.183,338.5,2.6,1.6,2019-09-28,1730,A,88,6.0NRT,305.7,111.5,D
-14.199,-63.835,331.2,2.1,1.4,2019-09-28,1730,A,71,6.0NRT,301.8,55,D
-14.36,-65.161,345,2.6,1.6,2019-09-28,1730,A,87,6.0NRT,306.8,170.3,D
-14.369,-65.234,327.8,2.7,1.6,2019-09-28,1730,A,63,6.0NRT,304.2,42,D
-14.346,-65.162,333.7,2.6,1.6,2019-09-28,1730,A,75,6.0NRT,306.1,86.5,D
-14.332,-65.164,325.2,2.6,1.6,2019-09-28,1730,A,38,6.0NRT,303.7,40.9,D
-14.335,-65.188,347,2.6,1.6,2019-09-28,1730,A,88,6.0NRT,307.3,175.3,D
-14.553,-67.121,315.1,3.7,1.8,2019-09-28,1730,A,37,6.0NRT,299.5,41.3,D
-14.321,-65.19,342.6,2.6,1.6,2019-09-28,1730,A,91,6.0NRT,306.1,145.6,D
-14.327,-65.239,345.8,2.7,1.6,2019-09-28,1730,A,93,6.0NRT,302.8,159.4,D
-14.329,-65.264,345.1,2.7,1.6,2019-09-28,1730,A,92,6.0NRT,302.2,145.3,D
-14.347,-65.413,332.7,2.7,1.6,2019-09-28,1730,A,60,6.0NRT,307.1,77.7,D
-14.313,-65.241,352.2,2.7,1.6,2019-09-28,1730,A,83,6.0NRT,304.5,216.6,D
-14.315,-65.265,375,2.7,1.6,2019-09-28,1730,A,94,6.0NRT,308.9,487.8,D
-14.479,-66.89,318.8,3.6,1.8,2019-09-28,1730,A,62,6.0NRT,301.3,37.8,D
-14.483,-66.923,320.4,3.6,1.8,2019-09-28,1730,A,66,6.0NRT,301.3,51.5,D
-14.298,-65.368,334,2.7,1.6,2019-09-28,1730,A,70,6.0NRT,307.7,73.9,D
-14.284,-65.37,328.8,2.7,1.6,2019-09-28,1730,A,55,6.0NRT,305.6,47.5,D
-14.295,-65.374,331.9,2.7,1.6,2019-09-28,1730,A,59,6.0NRT,308.5,65,D
-14.471,-66.895,319.7,3.6,1.8,2019-09-28,1730,A,42,6.0NRT,301.2,40.4,D
-13.872,-62.335,320.6,1.6,1.2,2019-09-28,1730,A,35,6.0NRT,299.1,19.1,D
-13.859,-62.322,346.1,1.6,1.2,2019-09-28,1730,A,93,6.0NRT,300,89.5,D
-13.861,-62.337,322.5,1.6,1.2,2019-09-28,1730,A,59,6.0NRT,300,23.3,D
-13.985,-63.548,320,1.9,1.4,2019-09-28,1730,A,67,6.0NRT,297.9,30.9,D
-14.227,-66.092,323.9,3.1,1.7,2019-09-28,1730,A,63,6.0NRT,301.2,58.5,D
-13.726,-62.172,316.9,1.5,1.2,2019-09-28,1730,A,64,6.0NRT,296.5,16.5,D
-13.811,-63.618,319.2,2,1.4,2019-09-28,1730,A,44,6.0NRT,302.8,18.8,D
-13.813,-63.637,321.2,2,1.4,2019-09-28,1730,A,60,6.0NRT,302.8,23.4,D
-13.631,-63.635,337.6,2,1.4,2019-09-28,1730,A,87,6.0NRT,299,80.7,D
-13.625,-63.624,324.7,1.9,1.4,2019-09-28,1730,A,73,6.0NRT,299.8,36.8,D
-13.628,-63.642,327.6,2,1.4,2019-09-28,1730,A,77,6.0NRT,297.6,43.6,D
-13.148,-60.081,317.2,1.1,1.1,2019-09-28,1730,A,26,6.0NRT,296.4,10.2,D
-12.747,-57.745,318.8,1,1,2019-09-28,1730,A,33,6.0NRT,279,10.2,D
-12.739,-57.752,346.6,1,1,2019-09-28,1730,A,60,6.0NRT,287.1,47.9,D
-12.729,-57.744,334.4,1,1,2019-09-28,1730,A,80,6.0NRT,280.2,29.2,D
-12.72,-57.745,330.7,1,1,2019-09-28,1730,A,60,6.0NRT,282.6,24.7,D
-13.369,-62.512,317.5,1.6,1.2,2019-09-28,1730,A,59,6.0NRT,295.5,17.1,D
-13.124,-60.725,319.9,1.2,1.1,2019-09-28,1730,A,63,6.0NRT,297.2,12.3,D
-13.593,-64.412,334.8,2.2,1.4,2019-09-28,1730,A,56,6.0NRT,302.1,53.7,D
-13.596,-64.433,392,2.2,1.5,2019-09-28,1730,A,100,6.0NRT,308.9,618.2,D
-13.583,-64.435,377.3,2.2,1.5,2019-09-28,1730,A,100,6.0NRT,306.3,393.9,D
-13.86,-66.999,324,3.6,1.8,2019-09-28,1730,A,31,6.0NRT,304.5,67.4,D
-13.602,-65.195,380,2.6,1.5,2019-09-28,1730,A,0,6.0NRT,302.9,565.4,D
-13.596,-65.203,412.4,2.6,1.5,2019-09-28,1730,A,71,6.0NRT,309.6,1285.8,D
-13.582,-65.204,354.6,2.6,1.5,2019-09-28,1730,A,84,6.0NRT,309.3,240.3,D
-13.585,-65.228,394.7,2.6,1.5,2019-09-28,1730,A,82,6.0NRT,312.9,844.4,D
-13.568,-65.206,353,2.6,1.5,2019-09-28,1730,A,91,6.0NRT,308.7,217.9,D
-13.571,-65.23,349,2.6,1.5,2019-09-28,1730,A,89,6.0NRT,309.1,180.2,D
-13.557,-65.231,329.6,2.6,1.5,2019-09-28,1730,A,37,6.0NRT,305.4,54.1,D
-13.549,-65.213,326,2.6,1.5,2019-09-28,1730,A,70,6.0NRT,305.5,44.5,D
-13.552,-65.237,325,2.6,1.5,2019-09-28,1730,A,42,6.0NRT,305.1,39.3,D
-13.736,-66.925,328.3,3.5,1.8,2019-09-28,1730,A,30,6.0NRT,300.9,105.3,D
-13.74,-66.958,324.8,3.5,1.8,2019-09-28,1730,A,42,6.0NRT,299.7,85.1,D
-13.266,-63.134,325,1.8,1.3,2019-09-28,1730,A,58,6.0NRT,301.2,27.3,D
-13.72,-66.927,327.5,3.5,1.8,2019-09-28,1730,A,36,6.0NRT,302.9,100.9,D
-13.254,-63.135,324.2,1.8,1.3,2019-09-28,1730,A,59,6.0NRT,301.1,25.2,D
-13.688,-66.931,325.1,3.5,1.8,2019-09-28,1730,A,68,6.0NRT,302.8,86,D
-12.913,-60.744,316.6,1.2,1.1,2019-09-28,1730,A,61,6.0NRT,298.2,5.9,D
-12.915,-60.755,321.6,1.2,1.1,2019-09-28,1730,A,73,6.0NRT,298.9,11.9,D
-13.048,-62.325,391.8,1.5,1.2,2019-09-28,1730,A,94,6.0NRT,300.9,371.3,D
-13.231,-63.79,325,2,1.4,2019-09-28,1730,A,74,6.0NRT,298,36.3,D
-13.586,-67.651,319.1,4,1.9,2019-09-28,1730,A,18,6.0NRT,301.8,58.8,D
-12.868,-62.061,320.1,1.5,1.2,2019-09-28,1730,A,54,6.0NRT,295.5,20.4,D
-12.858,-62.015,420,1.4,1.2,2019-09-28,1730,A,100,6.0NRT,297.1,666.6,D
-12.859,-62.028,380.1,1.5,1.2,2019-09-28,1730,A,100,6.0NRT,297.1,251,D
-12.847,-62.017,336.3,1.4,1.2,2019-09-28,1730,A,87,6.0NRT,299.5,51.9,D
-13.167,-65.113,350.1,2.5,1.5,2019-09-28,1730,A,82,6.0NRT,304.8,191.3,D
-13.15,-65.092,328.1,2.5,1.5,2019-09-28,1730,A,54,6.0NRT,302.1,48.4,D
-13.158,-65.096,360.5,2.5,1.5,2019-09-28,1730,A,75,6.0NRT,303.3,280.4,D
-13.16,-65.119,333.9,2.5,1.5,2019-09-28,1730,A,53,6.0NRT,303.7,80,D
-13.144,-65.097,323.2,2.5,1.5,2019-09-28,1730,A,58,6.0NRT,304,37.4,D
-11.993,-57.116,326,1,1,2019-09-28,1730,A,63,6.0NRT,297.9,15.2,D
-10.717,-50.142,319.9,3,1.7,2019-09-28,1730,A,0,6.0NRT,292.8,37.8,D
-12.227,-59.875,434.7,1.1,1,2019-09-28,1730,A,87,6.0NRT,307.3,591.1,D
-12.228,-59.885,359.4,1.1,1,2019-09-28,1730,A,75,6.0NRT,302.8,85.5,D
-12.23,-59.895,316.1,1.1,1,2019-09-28,1730,A,40,6.0NRT,299.4,8.5,D
-12.9,-65.28,343.3,2.5,1.5,2019-09-28,1730,A,86,6.0NRT,298,155.8,D
-12.883,-65.258,340.3,2.5,1.5,2019-09-28,1730,A,89,6.0NRT,298,133.9,D
-12.886,-65.282,368.1,2.5,1.5,2019-09-28,1730,A,100,6.0NRT,302.1,390.3,D
-12.889,-65.305,334.9,2.6,1.5,2019-09-28,1730,A,85,6.0NRT,301.5,94.8,D
-10.716,-50.149,320.1,3,1.7,2019-09-28,1730,A,0,6.0NRT,293.4,36.5,D
-12.347,-61.014,318.8,1.2,1.1,2019-09-28,1730,A,14,6.0NRT,299.3,7.3,D
-12.891,-65.264,352.8,2.5,1.5,2019-09-28,1730,A,96,6.0NRT,298.2,231,D
-12.894,-65.288,350.5,2.5,1.5,2019-09-28,1730,A,95,6.0NRT,301.5,212.3,D
-12.839,-64.949,317.5,2.4,1.5,2019-09-28,1730,A,24,6.0NRT,297.9,23.6,D
-12.877,-65.266,325.2,2.5,1.5,2019-09-28,1730,A,42,6.0NRT,298.3,48,D
-12.88,-65.289,346.8,2.5,1.5,2019-09-28,1730,A,93,6.0NRT,300,177.1,D
-12.869,-65.435,370.7,2.6,1.6,2019-09-28,1730,A,71,6.0NRT,300.7,429.6,D
-12.917,-66.385,339.5,3.1,1.7,2019-09-28,1730,A,88,6.0NRT,302.4,146.9,D
-12.916,-66.36,330.9,3.1,1.7,2019-09-28,1730,A,74,6.0NRT,302.4,79.4,D
-12.919,-66.389,338.9,3.1,1.7,2019-09-28,1730,A,88,6.0NRT,301.8,142.8,D
-11.388,-55.175,325.4,1.3,1.1,2019-09-28,1730,A,50,6.0NRT,298,15.7,D
-12.842,-65.98,325.3,2.9,1.6,2019-09-28,1730,A,40,6.0NRT,300,51.1,D
-11.643,-57.242,350.4,1,1,2019-09-28,1735,A,95,6.0NRT,299.6,54.2,D
-12.615,-64.601,323.7,2.2,1.4,2019-09-28,1735,A,43,6.0NRT,299.8,35.1,D
-12.688,-65.207,328.5,2.5,1.5,2019-09-28,1735,A,51,6.0NRT,297.4,56.5,D
-12.672,-65.186,335.5,2.5,1.5,2019-09-28,1735,A,67,6.0NRT,299.7,88.9,D
-12.675,-65.209,327.3,2.5,1.5,2019-09-28,1735,A,53,6.0NRT,300.1,47.6,D
-12.199,-61.836,321.6,1.4,1.2,2019-09-28,1735,A,55,6.0NRT,297.1,17.8,D
-12.201,-61.848,320.4,1.4,1.2,2019-09-28,1735,A,54,6.0NRT,295,16.4,D
-12.204,-61.84,325.7,1.4,1.2,2019-09-28,1735,A,71,6.0NRT,295.9,22.6,D
-11.954,-60.651,321.2,1.2,1.1,2019-09-28,1735,A,51,6.0NRT,302.5,13.2,D
-12.39,-64.259,319.9,2.1,1.4,2019-09-28,1735,A,60,6.0NRT,297,26.2,D
-12.393,-64.278,318.4,2.1,1.4,2019-09-28,1735,A,42,6.0NRT,296.6,22.2,D
-12.758,-67.651,335.6,3.9,1.8,2019-09-28,1735,A,86,6.0NRT,297.8,166.3,D
-12.741,-67.653,340.9,3.9,1.8,2019-09-28,1735,A,89,6.0NRT,299.8,228.9,D
-10.448,-51.246,341.2,2.5,1.5,2019-09-28,1735,A,89,6.0NRT,298.5,130.2,D
-10.456,-51.294,335.6,2.5,1.5,2019-09-28,1735,A,85,6.0NRT,296.7,95.7,D
-11.422,-57.365,323.1,1,1,2019-09-28,1735,A,67,6.0NRT,297.1,11.4,D
-11.423,-57.374,338.5,1,1,2019-09-28,1735,A,89,6.0NRT,296.2,32.4,D
-10.438,-51.271,325.4,2.5,1.5,2019-09-28,1735,A,74,6.0NRT,296.9,43.1,D
-10.442,-51.295,340.3,2.5,1.5,2019-09-28,1735,A,89,6.0NRT,296.8,121.6,D
-10.596,-52.201,320.9,2.1,1.4,2019-09-28,1735,A,39,6.0NRT,294.6,22.3,D
-11.277,-56.458,339.5,1.1,1,2019-09-28,1735,A,89,6.0NRT,289.7,37.3,D
-12.264,-63.739,368.9,1.9,1.3,2019-09-28,1735,A,94,6.0NRT,295.2,266.2,D
-12.266,-63.756,320,1.9,1.3,2019-09-28,1735,A,44,6.0NRT,294.5,22.3,D
-10.413,-51.205,326.4,2.5,1.5,2019-09-28,1735,A,50,6.0NRT,297.3,45.5,D
-12.25,-63.723,334.4,1.9,1.3,2019-09-28,1735,A,73,6.0NRT,293.5,63.7,D
-12.252,-63.74,374.3,1.9,1.3,2019-09-28,1735,A,100,6.0NRT,296.3,310.4,D
-12.272,-63.743,326.3,1.9,1.3,2019-09-28,1735,A,68,6.0NRT,292.4,40.3,D
-12.752,-67.656,335.8,3.9,1.8,2019-09-28,1735,A,85,6.0NRT,298.4,169.6,D
-10.45,-51.299,345.8,2.5,1.5,2019-09-28,1735,A,92,6.0NRT,298,160.5,D
-12.26,-63.744,375.9,1.9,1.3,2019-09-28,1735,A,94,6.0NRT,297.1,328.7,D
-12.736,-67.658,331.2,3.9,1.8,2019-09-28,1735,A,63,6.0NRT,299.8,121.6,D
-12.246,-63.728,328.2,1.9,1.3,2019-09-28,1735,A,72,6.0NRT,294.1,47,D
-12.248,-63.746,328.7,1.9,1.3,2019-09-28,1735,A,81,6.0NRT,295.1,48.1,D
-10.407,-51.211,329.7,2.5,1.5,2019-09-28,1735,A,80,6.0NRT,298.3,66.2,D
-11.854,-60.976,328.8,1.2,1.1,2019-09-28,1735,A,81,6.0NRT,297,26.5,D
-11.855,-60.987,328,1.2,1.1,2019-09-28,1735,A,81,6.0NRT,295.6,24.9,D
-11.972,-61.949,317.3,1.4,1.2,2019-09-28,1735,A,62,6.0NRT,296.6,12,D
-11.823,-60.891,320.4,1.2,1.1,2019-09-28,1735,A,72,6.0NRT,299.8,9.8,D
-11.746,-60.787,333.7,1.2,1.1,2019-09-28,1735,A,85,6.0NRT,302.8,30.6,D
-12.505,-67.143,318.3,3.5,1.8,2019-09-28,1735,A,48,6.0NRT,295.5,49,D
-10.387,-51.969,331.5,2.2,1.4,2019-09-28,1735,A,77,6.0NRT,294.6,62.8,D
-10.353,-51.85,322,2.3,1.5,2019-09-28,1735,A,60,6.0NRT,297.3,29.9,D
-10.37,-51.951,326.9,2.2,1.4,2019-09-28,1735,A,77,6.0NRT,296.8,44.5,D
-10.373,-51.956,324,2.2,1.4,2019-09-28,1735,A,48,6.0NRT,296.4,32.4,D
-11.986,-63.222,327,1.7,1.3,2019-09-28,1735,A,52,6.0NRT,287.9,43.5,D
-11.936,-62.918,325,1.6,1.3,2019-09-28,1735,A,77,6.0NRT,283.5,35.5,D
-12.118,-64.692,321.8,2.2,1.4,2019-09-28,1735,A,0,6.0NRT,293.7,43.4,D
-12.092,-64.695,327.5,2.2,1.4,2019-09-28,1735,A,42,6.0NRT,290.7,60.5,D
-12.104,-64.798,321,2.3,1.5,2019-09-28,1735,A,0,6.0NRT,295.6,40.7,D
-12.022,-64.028,314.7,2,1.4,2019-09-28,1735,A,46,6.0NRT,291.8,16.8,D
-10.274,-52.162,336.2,2.1,1.4,2019-09-28,1735,A,87,6.0NRT,292.7,96.5,D
-11.659,-61.875,318.3,1.4,1.2,2019-09-28,1735,A,42,6.0NRT,295.6,14,D
-11.908,-64.14,322.3,2,1.4,2019-09-28,1735,A,74,6.0NRT,293,39.3,D
-11.91,-64.159,320.2,2,1.4,2019-09-28,1735,A,71,6.0NRT,293.9,33.2,D
-11.706,-63.006,324.8,1.6,1.3,2019-09-28,1735,A,77,6.0NRT,296.4,26.3,D
-11.708,-63.021,327,1.6,1.3,2019-09-28,1735,A,79,6.0NRT,297,32.6,D
-11.177,-59.121,316.1,1,1,2019-09-28,1735,A,30,6.0NRT,293.2,6.7,D
-11.708,-63.012,333.7,1.6,1.3,2019-09-28,1735,A,85,6.0NRT,297.2,50,D
-11.781,-63.961,337.6,1.9,1.4,2019-09-28,1735,A,88,6.0NRT,295.8,82.2,D
-11.369,-60.93,318,1.2,1.1,2019-09-28,1735,A,50,6.0NRT,298.1,9.8,D
-11.37,-60.941,321.2,1.2,1.1,2019-09-28,1735,A,71,6.0NRT,298,13.8,D
-11.083,-59.103,327.3,1,1,2019-09-28,1735,A,69,6.0NRT,299.8,15,D
-11.084,-59.112,359.8,1,1,2019-09-28,1735,A,99,6.0NRT,298.7,76.4,D
-11.086,-59.121,327,1,1,2019-09-28,1735,A,67,6.0NRT,296.1,14.6,D
-11.273,-60.752,316.3,1.2,1.1,2019-09-28,1735,A,63,6.0NRT,295.4,10.3,D
-11.804,-64.881,315.4,2.3,1.5,2019-09-28,1735,A,27,6.0NRT,295.5,25.2,D
-11.241,-61.195,324,1.2,1.1,2019-09-28,1735,A,51,6.0NRT,299.8,16,D
-11.247,-62.545,321.2,1.5,1.2,2019-09-28,1735,A,54,6.0NRT,294.1,17.9,D
-11.529,-65.329,355.3,2.5,1.5,2019-09-28,1735,A,85,6.0NRT,293.8,254.6,D
-11.522,-65.335,387.7,2.5,1.5,2019-09-28,1735,A,94,6.0NRT,297.2,670,D
-11.525,-65.357,338.7,2.5,1.5,2019-09-28,1735,A,85,6.0NRT,297.1,129.6,D
-10.926,-60.825,322.6,1.2,1.1,2019-09-28,1735,A,71,6.0NRT,282.1,21.6,D
-10.928,-60.836,320.5,1.2,1.1,2019-09-28,1735,A,51,6.0NRT,283.1,18.9,D
-11.509,-65.337,350.5,2.5,1.5,2019-09-28,1735,A,90,6.0NRT,296.3,205.2,D
-11.511,-65.359,327.8,2.5,1.5,2019-09-28,1735,A,82,6.0NRT,297.4,70,D
-10.917,-60.827,385,1.2,1.1,2019-09-28,1735,A,100,6.0NRT,283.5,213.2,D
-10.918,-60.837,329.7,1.2,1.1,2019-09-28,1735,A,48,6.0NRT,281.1,28.9,D
-11.495,-65.338,316.4,2.5,1.5,2019-09-28,1735,A,36,6.0NRT,296.1,25.5,D
-10.665,-59.273,381.9,1,1,2019-09-28,1735,A,100,6.0NRT,295.8,159.7,D
-10.667,-59.283,342.5,1,1,2019-09-28,1735,A,92,6.0NRT,296.9,41.6,D
-8.928,-49.032,321.1,4,1.9,2019-09-28,1735,A,67,6.0NRT,287.6,74.4,D
-9.998,-55.519,326.9,1.3,1.1,2019-09-28,1735,A,74,6.0NRT,297.9,23.5,D
-10,-55.53,334.4,1.3,1.1,2019-09-28,1735,A,86,6.0NRT,296.5,36,D
-8.925,-49.037,319.5,4,1.9,2019-09-28,1735,A,65,6.0NRT,287,67.5,D
-9.171,-50.666,322.4,2.9,1.6,2019-09-28,1735,A,70,6.0NRT,288.4,52.1,D
-9.176,-50.693,318.4,2.9,1.6,2019-09-28,1735,A,63,6.0NRT,290.4,34.8,D
-9.17,-50.674,327.8,2.9,1.6,2019-09-28,1735,A,77,6.0NRT,289.6,75.8,D
-11.394,-66.529,312.4,3,1.7,2019-09-28,1735,A,55,6.0NRT,291.8,34.6,D
-11.398,-66.557,314.9,3,1.7,2019-09-28,1735,A,52,6.0NRT,293.2,45.4,D
-8.956,-50.938,316.5,2.8,1.6,2019-09-28,1735,A,53,6.0NRT,291.4,28.2,D
-10.026,-58.334,339.1,1,1,2019-09-28,1735,A,90,6.0NRT,289.7,36.7,D
-10.028,-58.343,317.7,1,1,2019-09-28,1735,A,17,6.0NRT,287.1,10.1,D
-11.153,-67.042,310.6,3.3,1.7,2019-09-28,1735,A,60,6.0NRT,291,32.4,D
-10.161,-59.611,332.8,1,1,2019-09-28,1735,A,86,6.0NRT,296,28.6,D
-10.513,-63.591,324.4,1.7,1.3,2019-09-28,1735,A,75,6.0NRT,294.1,30.5,D
-11.085,-68.476,315.1,4.3,1.9,2019-09-28,1735,A,57,6.0NRT,288.5,65.1,D
-10.505,-63.599,323.6,1.7,1.3,2019-09-28,1735,A,71,6.0NRT,293.5,27.8,D
-11.099,-68.482,322.8,4.3,1.9,2019-09-28,1735,A,78,6.0NRT,289.4,122.1,D
-9.773,-58.687,328.7,1,1,2019-09-28,1735,A,73,6.0NRT,287.2,20.9,D
-11.017,-68.53,315.6,4.3,1.9,2019-09-28,1735,A,69,6.0NRT,290.8,65.2,D
-9.908,-59.781,364.1,1,1,2019-09-28,1735,A,100,6.0NRT,298.2,94.2,D
-9.91,-59.791,347.4,1,1,2019-09-28,1735,A,94,6.0NRT,298.7,51,D
-11.011,-68.496,312.9,4.3,1.9,2019-09-28,1735,A,64,6.0NRT,291.2,48.4,D
-11.016,-68.534,314.5,4.3,1.9,2019-09-28,1735,A,67,6.0NRT,290.8,57.3,D
-10.333,-63.164,321.7,1.6,1.2,2019-09-28,1735,A,77,6.0NRT,293.2,24.1,D
-8.51,-50.913,314.7,2.9,1.6,2019-09-28,1735,A,58,6.0NRT,286.6,29.6,D
-8.514,-50.939,316.6,2.9,1.6,2019-09-28,1735,A,65,6.0NRT,288.1,35.9,D
-8.522,-50.991,314.4,2.9,1.6,2019-09-28,1735,A,60,6.0NRT,286.3,24.2,D
-10.322,-63.166,314.5,1.6,1.2,2019-09-28,1735,A,39,6.0NRT,292.3,9.9,D
-10.9,-68.279,320.9,4.1,1.9,2019-09-28,1735,A,76,6.0NRT,288.7,102.8,D
-10.9,-68.431,358.6,4.2,1.9,2019-09-28,1735,A,93,6.0NRT,292.8,611.2,D
-10.904,-68.469,336.1,4.2,1.9,2019-09-28,1735,A,77,6.0NRT,290.7,254.5,D
-10.908,-68.248,320.5,4.1,1.9,2019-09-28,1735,A,75,6.0NRT,288.7,96.2,D
-10.913,-68.436,320.6,4.2,1.9,2019-09-28,1735,A,52,6.0NRT,290.2,100.8,D
-10.896,-68.439,359.7,4.2,1.9,2019-09-28,1735,A,94,6.0NRT,292.6,631.5,D
-10.901,-68.477,323.9,4.2,1.9,2019-09-28,1735,A,64,6.0NRT,290.7,124.3,D
-9.425,-57.431,316.9,1,1,2019-09-28,1735,A,52,6.0NRT,276.1,15.6,D
-8.179,-49.685,315.9,3.7,1.8,2019-09-28,1735,A,39,6.0NRT,286.5,39,D
-8.188,-49.688,318.3,3.7,1.8,2019-09-28,1735,A,64,6.0NRT,289.5,49.5,D
-10.108,-62.599,322.1,1.5,1.2,2019-09-28,1735,A,66,6.0NRT,285.2,25.3,D
-9.462,-58.056,322.9,1,1,2019-09-28,1735,A,44,6.0NRT,293.5,14.9,D
-9.565,-59.161,328.9,1,1,2019-09-28,1735,A,56,6.0NRT,284.8,19.9,D
-9.555,-59.153,395.6,1,1,2019-09-28,1735,A,87,6.0NRT,296.6,222.3,D
-9.544,-59.146,317,1,1,2019-09-28,1735,A,41,6.0NRT,292.7,8.4,D
-9.529,-59.108,323.8,1,1,2019-09-28,1735,A,56,6.0NRT,296.3,15.1,D
-9.51,-59.037,411.4,1,1,2019-09-28,1735,A,94,6.0NRT,301.4,320,D
-9.501,-59.038,381.1,1,1,2019-09-28,1735,A,100,6.0NRT,301.1,147.7,D
-8.205,-50.739,315.9,3,1.7,2019-09-28,1735,A,66,6.0NRT,288.8,34.2,D
-9.421,-59.12,327.5,1,1,2019-09-28,1735,A,82,6.0NRT,299.4,17.9,D
-9.397,-59.013,326.3,1,1,2019-09-28,1735,A,81,6.0NRT,298.7,14.1,D
-9.376,-58.997,338.3,1,1,2019-09-28,1735,A,89,6.0NRT,299.8,29.1,D
-9.367,-58.999,342.1,1,1,2019-09-28,1735,A,92,6.0NRT,298.4,35.5,D
-9.354,-59.037,325.9,1,1,2019-09-28,1735,A,74,6.0NRT,296.6,12.9,D
-9.345,-59.039,337.5,1,1,2019-09-28,1735,A,89,6.0NRT,297,28.1,D
-9.316,-59.161,335.2,1,1,2019-09-28,1735,A,87,6.0NRT,299,25.7,D
-9.317,-59.17,370.6,1,1,2019-09-28,1735,A,100,6.0NRT,300.8,108.7,D
-9.297,-59.089,323.8,1,1,2019-09-28,1735,A,37,6.0NRT,302,11.3,D
-9.301,-59.377,316.4,1,1,2019-09-28,1735,A,52,6.0NRT,296.6,9,D
-9.244,-59.038,340.7,1,1,2019-09-28,1735,A,85,6.0NRT,295.6,33.1,D
-9.228,-59.059,338.4,1,1,2019-09-28,1735,A,89,6.0NRT,302,30.4,D
-9.283,-59.441,323.4,1,1,2019-09-28,1735,A,62,6.0NRT,294.8,11.8,D
-9.219,-59.06,343.1,1,1,2019-09-28,1735,A,92,6.0NRT,302,39.7,D
-9.189,-58.908,327.3,1,1,2019-09-28,1735,A,71,6.0NRT,297.2,17.2,D
-9.121,-58.952,331.4,1,1,2019-09-28,1735,A,69,6.0NRT,301.5,18.1,D
-9.112,-58.953,328.1,1,1,2019-09-28,1735,A,68,6.0NRT,298.2,12.6,D
-9.107,-58.982,361,1,1,2019-09-28,1735,A,100,6.0NRT,299.7,76,D
-9.108,-58.991,331.6,1,1,2019-09-28,1735,A,80,6.0NRT,300,19,D
-9.113,-59.091,316.8,1,1,2019-09-28,1735,A,60,6.0NRT,292,9.4,D
-9.087,-58.975,329.6,1,1,2019-09-28,1735,A,76,6.0NRT,301.3,14.6,D
-9.089,-58.984,349.9,1,1,2019-09-28,1735,A,95,6.0NRT,301.9,49,D
-9.09,-58.993,343.8,1,1,2019-09-28,1735,A,92,6.0NRT,300,37.3,D
-9.762,-64.162,317.2,1.9,1.3,2019-09-28,1735,A,21,6.0NRT,297.2,19.1,D
-9.123,-59.424,321.8,1,1,2019-09-28,1735,A,14,6.0NRT,302.7,9.6,D
-9.056,-59.013,351,1,1,2019-09-28,1735,A,96,6.0NRT,302.3,56,D
-9.47,-62.109,325.6,1.3,1.1,2019-09-28,1735,A,80,6.0NRT,296,20.7,D
-9.009,-58.872,340.8,1,1,2019-09-28,1735,A,91,6.0NRT,297.9,36.8,D
-9.01,-58.882,342.8,1,1,2019-09-28,1735,A,92,6.0NRT,298.5,39.6,D
-9.603,-63.266,321.7,1.6,1.2,2019-09-28,1735,A,57,6.0NRT,294.4,20.9,D
-7.754,-50.956,317.3,3,1.6,2019-09-28,1735,A,67,6.0NRT,285.6,52.5,D
-9.743,-64.637,319.3,2,1.4,2019-09-28,1735,A,61,6.0NRT,294.3,20.3,D
-9.362,-61.849,324.4,1.3,1.1,2019-09-28,1735,A,73,6.0NRT,294.6,23.2,D
-9.716,-64.622,322,2,1.4,2019-09-28,1735,A,59,6.0NRT,295.2,25.3,D
-9.362,-61.844,317.9,1.3,1.1,2019-09-28,1735,A,48,6.0NRT,294,14.6,D
-9.714,-64.629,322,2,1.4,2019-09-28,1735,A,76,6.0NRT,295.4,27.7,D
-9.706,-65.078,368.8,2.2,1.4,2019-09-28,1735,A,94,6.0NRT,295.5,336,D
-9.709,-65.098,330.6,2.2,1.4,2019-09-28,1735,A,78,6.0NRT,294.4,69.8,D
-9.706,-65.063,325.8,2.2,1.4,2019-09-28,1735,A,59,6.0NRT,291.5,56.4,D
-9.708,-65.083,358.5,2.2,1.4,2019-09-28,1735,A,99,6.0NRT,296.3,239.5,D
-9.171,-61.345,324.6,1.2,1.1,2019-09-28,1735,A,68,6.0NRT,298.3,17.8,D
-9.173,-61.356,332.4,1.2,1.1,2019-09-28,1735,A,86,6.0NRT,298.6,30.5,D
-9.162,-61.346,337.1,1.2,1.1,2019-09-28,1735,A,89,6.0NRT,301.2,37.7,D
-9.163,-61.357,336.1,1.2,1.1,2019-09-28,1735,A,88,6.0NRT,299.6,35.9,D
-9.376,-63.192,319.2,1.6,1.2,2019-09-28,1735,A,56,6.0NRT,295.1,21.6,D
-9.653,-65.382,309.4,2.3,1.5,2019-09-28,1735,A,15,6.0NRT,287.4,21,D
-8.261,-55.4,339.9,1.3,1.2,2019-09-28,1735,A,68,6.0NRT,290.2,51.8,D
-9.364,-63.179,314.4,1.6,1.2,2019-09-28,1735,A,11,6.0NRT,293.8,11.3,D
-9.223,-62.18,334.2,1.3,1.1,2019-09-28,1735,A,81,6.0NRT,295.4,39.5,D
-9.224,-62.174,323.1,1.3,1.1,2019-09-28,1735,A,52,6.0NRT,294.1,18.8,D
